416,1843,4
399,860,4
440,523,3
320,133,5
320,8867,4
320,54,4
320,109,3
320,530,5
320,317,5
320,248,4
320,14,5
320,198,5
320,114,5
320,2002,4
320,213,3
320,614,4
439,436,4
362,184,4
403,1381,4
401,5448,4
379,817,5
379,9699,5
379,432,5
131,21,4
131,27,4
131,23,3
131,278,3
131,8455,3
131,85,4
131,50,2
131,5792,1
131,2521,2
131,469,2
131,1286,3
423,8355,4
423,5995,3
423,3002,3
423,1202,4
423,8366,3
131,5423,2
444,6600,4
444,7859,2
444,172,5
444,498,5
444,4106,4
444,177,2
444,1392,5
444,32,3
444,225,4
444,131,5
444,595,5
444,127,3
444,28,4
444,1566,1
444,10,3
444,3785,4
444,323,4
444,1084,5
444,1434,3
444,2177,2
444,255,4
444,287,4
444,8396,3
444,2132,2
444,101,5
444,238,3
444,2362,3
444,8064,4
444,2131,3
444,1518,2
444,5,2
444,4836,5
444,592,2
444,87,3
444,233,4
444,2220,2
444,9624,3
444,117,3
444,8735,2
444,325,4
185,8598,4
444,468,4
444,531,1
444,646,1
444,493,2
444,3061,3
444,2860,2
444,219,5
444,337,3
444,3451,3
444,479,2
444,5425,4
444,3595,1
444,4,3
444,138,3
444,7952,2
444,560,3
444,94,3
444,408,4
444,58,2
444,92,4
444,83,2
444,79,2
444,301,3
444,5155,5
444,264,2
444,29,3
444,102,3
444,782,4
444,3582,4
444,5088,2
444,1788,3
444,4483,4
444,1010,3
444,6590,4
444,9679,2
444,1683,4
444,6274,4
444,114,2
444,4090,2
444,400,4
446,1149,4
446,616,4
446,1426,4
446,1685,5
446,2991,4
446,1842,4
446,4427,4
446,27,5
446,21,5
446,2,5
446,24,5
446,9772,4
446,6454,4
446,8439,3
446,7454,3
446,4513,3
446,948,5
446,457,5
446,97,5
446,4400,3
446,4390,3
446,3567,4
446,1111,3
446,5427,3
446,3011,5
446,777,5
444,1561,4
444,4104,5
446,952,4
446,108,5
446,1063,4
446,955,4
446,1436,4
444,485,5
444,1041,4
446,2710,5
446,700,5
446,1537,5
446,1501,4
446,186,5
446,245,5
446,58,4
446,5,3
446,8,5
446,114,5
446,80,4
446,278,5
446,50,5
446,786,5
446,11,4
446,37,5
446,339,5
446,22,5
446,9,4
446,65,4
446,26,5
446,959,3
446,133,4
446,122,5
446,198,4
446,257,4
446,386,5
446,29,5
446,171,5
446,43,5
446,76,5
446,4,5
446,18,5
446,10,5
446,33,5
446,60,4
446,38,3
446,57,4
446,28,4
446,100,5
446,743,5
446,1153,4
446,3254,4
446,2578,4
446,8779,4
446,306,5
446,304,4
446,660,3
446,1547,4
446,1526,3
446,2136,3
446,1457,5
446,75,4
446,1649,4
446,87,4
446,885,2
446,763,4
446,1311,3
446,326,5
446,1386,4
446,5667,4
446,2820,4
446,42,5
446,131,3
446,540,4
446,102,5
446,117,4
446,416,4
446,373,4
446,158,5
446,2049,4
446,321,4
446,111,4
446,273,4
446,523,4
446,594,4
446,59,5
446,70,4
446,66,5
446,986,3
446,217,3
447,26,4
447,28,3
447,4660,4
447,5215,5
447,4,5
447,2,4
447,18,5
447,24,4
447,21,4
447,27,5
447,23,2
447,5,4
447,11,3
447,14,2
447,58,3
447,57,4
447,36,3
447,150,5
447,3119,5
447,683,5
447,1459,3
447,1414,4
447,9,5
447,737,4
447,3613,5
447,241,5
447,29,4
447,353,5
447,131,2
447,398,4
447,6566,4
447,1526,3
447,1311,4
447,1843,4
447,2270,4
447,1718,5
447,2054,5
447,350,3
447,5378,3
447,390,1
447,87,4
447,1106,3
447,523,5
447,77,5
447,50,4
447,71,4
447,114,4
447,132,5
447,158,5
447,184,4
447,416,5
447,1938,5
447,1258,5
447,501,2
447,468,4
447,1068,4
447,461,2
304,8704,4
304,3519,3
304,10,3
304,43,3
427,1515,5
200,38,5
200,127,5
200,1311,4
90,7771,5
362,485,5
449,117,5
449,4309,3
449,160,5
452,426,4
447,2621,4
447,410,4
452,690,4
452,659,5
447,223,3
447,918,3
447,356,4
447,873,4
447,1033,3
447,325,4
447,1145,4
447,1255,2
447,25,4
447,622,5
449,3256,5
449,7852,5
449,172,4
449,94,2
449,2765,5
449,7548,5
449,590,4
449,189,5
449,219,5
449,1025,4
449,4861,5
449,493,5
449,2860,5
449,1106,4
449,2963,4
449,1357,5
449,6469,5
449,6410,5
449,10,4
449,14,3
449,485,5
449,3331,5
449,3951,5
449,3392,5
449,7117,4
449,4151,5
449,362,4
449,109,5
449,504,5
449,8,2
449,55,5
449,4090,4
449,287,4
449,961,4
449,2355,4
449,43,5
449,42,5
449,958,4
449,2724,4
449,461,4
304,485,5
333,97,5
366,653,4
366,2440,4
366,1378,3
366,7917,2
366,3675,3
453,14,4
453,8,4
453,13,5
453,35,3
453,94,5
453,483,4
453,5,4
453,635,5
453,1515,4
453,65,5
453,297,5
453,3068,4
453,2098,4
453,196,5
453,484,4
453,1389,5
453,1236,3
453,55,5
453,5783,4
453,178,4
453,119,4
453,572,5
453,2052,4
453,531,3
453,4537,4
453,772,4
453,6896,4
453,3930,3
453,4999,4
453,198,3
453,546,4
453,100,3
453,468,4
453,180,5
453,103,3
453,1847,3
453,2479,4
453,1312,4
453,4,4
453,872,5
453,109,3
453,173,4
453,4584,5
453,2732,4
453,138,4
453,5704,3
453,264,4
453,6273,4
453,395,5
453,130,3
453,401,4
453,3126,4
453,1364,5
453,177,5
453,2131,4
453,118,3
453,903,4
453,4298,4
453,287,3
453,560,3
453,925,3
453,1980,4
447,90,5
447,7292,4
245,38,3
245,32,3
245,172,4
245,83,4
245,361,3
245,160,3
245,590,3
245,204,3
245,26,4
245,170,2
245,145,2
245,9,3
245,90,4
245,14,2
245,45,4
245,2,4
245,24,4
245,21,4
245,27,4
245,18,4
245,488,3
245,4,4
245,19,4
245,155,4
245,161,4
245,130,4
245,264,4
245,395,4
245,114,5
245,132,4
245,784,4
245,270,4
245,42,5
245,66,5
245,133,5
245,3138,4
245,1210,5
245,2821,4
245,1112,4
245,3904,3
245,93,5
245,33,4
245,1457,4
245,109,4
245,778,3
245,59,4
245,635,3
245,639,4
245,296,4
245,1119,3
245,1249,3
245,528,3
245,6218,3
245,722,3
245,1362,3
245,89,4
245,5629,2
245,763,2
245,2508,2
245,1642,2
245,1465,4
245,461,4
245,50,4
245,85,5
245,278,4
245,786,4
245,2920,3
449,13,4
449,29,4
449,804,3
449,530,4
449,248,5
449,154,3
454,354,5
454,8018,5
454,2124,5
454,13,5
454,1214,5
454,129,5
454,4,5
454,189,5
454,9036,2
454,1677,5
433,908,4
433,895,4
433,5146,3
183,60,3
183,5150,4
332,7440,4
455,33,4
455,612,5
455,1317,4
455,521,4
455,3366,5
455,4025,5
455,3333,5
455,1388,5
456,416,3
456,335,2
456,373,2
456,158,3
456,1938,3
456,1258,3
456,2741,2
456,7266,2
456,1662,5
456,378,4
456,127,5
456,211,4
456,122,5
456,1547,1
456,148,3
456,1005,3
456,113,1
456,1171,4
456,8831,4
456,663,5
456,2298,3
456,2521,3
456,375,3
456,779,5
456,383,4
456,2284,3
456,40,3
456,2311,5
456,1843,2
456,1283,4
456,4473,3
456,635,2
456,108,3
456,3966,3
456,179,3
456,2252,2
456,828,3
456,316,4
456,765,4
456,508,3
456,1888,5
456,374,2
456,6274,5
456,8232,3
456,4836,3
456,5120,5
456,9204,3
362,36,4
456,9111,3
456,2028,3
456,4582,5
457,323,5
457,669,4
457,8295,4
457,1239,3
457,587,5
444,2926,5
458,5150,3
399,306,1
399,5120,4
399,2546,3
399,4009,3
399,2679,3
456,78,1
456,2136,1
399,4788,4
229,40,5
229,710,3
229,3011,3
229,5427,3
229,156,3
229,455,2
229,1299,1
427,758,4
427,757,5
362,104,5
362,5,5
454,325,4
454,45,4
454,653,3
454,130,3
451,569,5
451,263,5
179,335,4
66,8152,3
63,573,3
220,297,5
423,948,3
463,5,3
463,2193,3
463,65,5
463,2975,5
463,430,3
463,570,5
463,1421,3
463,795,4
463,5155,5
463,8,4
463,4,3
463,2,4
463,24,4
463,21,3
463,27,3
463,13,4
463,26,2
463,10,5
463,33,4
463,14,4
463,32,2
463,55,5
463,23,4
463,28,2
463,35,3
463,287,2
463,301,5
463,18,3
463,58,3
463,516,2
142,181,4
447,2650,4
465,1154,5
465,4515,4
352,849,5
352,6122,5
352,5029,5
352,8054,5
352,8203,5
352,2812,5
174,3588,5
174,779,3
174,495,3
253,101,4
253,335,5
253,117,5
253,1530,5
253,3739,5
253,8099,4
468,11,5
468,688,3
468,38,5
468,3556,4
386,635,3
131,80,1
131,709,5
131,2,3
131,26,2
131,60,2
131,65,5
463,75,3
401,497,3
416,186,4
416,38,5
416,378,4
416,4513,4
456,85,3
304,709,3
304,1234,1
304,6732,2
304,4260,2
473,9717,4
473,258,4
89,2465,3
473,6335,1
473,2107,5
473,7798,2
473,78,2
462,53,1
462,172,2
462,1509,4
462,43,3
462,2559,3
462,1084,4
462,779,5
399,2157,4
366,948,4
366,5187,3
366,919,3
366,357,5
366,629,2
366,8,4
366,2,4
366,5,3
366,24,5
366,21,4
366,27,4
366,13,3
366,18,4
366,26,4
366,101,4
366,65,3
366,14,3
366,58,4
366,23,4
366,243,3
366,553,3
366,288,5
366,628,3
366,1643,4
366,2859,3
366,126,5
366,1105,4
366,1262,3
366,2491,2
366,2817,2
366,2564,3
366,760,3
366,7,2
366,9247,4
366,323,3
366,116,5
366,1552,4
366,982,4
366,6496,3
366,9,4
124,270,4
253,178,3
475,3508,4
253,516,5
253,4139,3
253,265,2
357,412,5
178,883,4
302,35,5
302,629,5
428,2054,4
103,233,5
103,113,4
103,4468,3
428,3504,2
428,4065,3
428,5431,3
428,383,4
428,22,4
428,1083,3
482,127,5
482,211,5
480,9,5
480,178,4
480,57,3
480,860,3
480,236,5
480,45,4
480,4081,2
480,1797,3
480,11,4
480,38,4
480,5128,4
480,81,5
480,111,3
480,5,4
480,78,3
420,6417,3
420,58,3
420,116,2
420,1622,4
420,485,4
420,177,2
420,4106,2
420,6234,1
420,7872,4
420,9129,2
420,1980,4
420,1641,3
420,113,4
420,3464,3
420,55,2
420,323,3
420,2328,2
420,83,2
420,160,2
420,361,3
420,2846,2
420,204,2
420,3986,3
420,3650,4
420,3338,3
420,1657,5
420,8975,3
420,5076,3
420,662,4
420,378,2
420,45,3
420,2897,5
420,4418,3
420,8045,2
420,2379,4
420,383,3
420,956,2
420,4394,4
420,4,5
420,405,5
420,2098,4
420,1676,2
420,2172,2
420,14,3
420,1005,2
420,43,1
420,9579,2
420,22,2
420,11,2
420,468,3
420,1642,3
420,9927,2
453,43,2
453,32,3
453,131,3
453,2342,4
453,476,3
453,2240,4
453,123,4
453,227,3
453,281,4
453,833,3
453,1245,3
453,1733,3
453,1573,4
453,5237,3
453,899,3
453,1785,5
453,301,4
453,7,4
420,8703,5
420,3954,3
420,4055,5
420,2869,3
420,7749,2
420,8801,2
420,559,1
420,4582,2
420,4316,3
420,1299,3
420,3027,4
420,1503,4
420,3428,2
420,4872,2
420,2025,4
420,2274,4
420,1908,3
420,499,5
420,2806,3
420,5238,3
420,5128,2
420,7333,2
420,715,3
420,71,3
420,570,3
420,3476,3
420,795,4
420,2193,2
420,1068,3
420,436,4
420,325,3
420,4139,2
420,2852,2
420,19,2
420,7,3
420,416,3
420,373,4
420,335,3
420,158,2
420,1258,3
420,682,3
420,1117,1
420,236,2
420,688,3
420,316,4
420,1460,3
420,1976,4
420,2279,4
420,1449,3
420,4079,4
420,9295,4
420,217,4
420,1090,2
420,10,2
420,171,2
420,76,2
420,289,2
420,301,5
420,5019,3
420,2129,3
420,2766,2
420,32,3
420,198,3
420,828,4
420,2451,2
420,221,2
420,4836,4
420,3568,3
420,13,3
420,7379,5
420,3250,3
420,508,3
420,758,3
420,3933,2
420,574,4
184,238,5
184,6889,2
483,587,3
480,35,2
246,70,4
401,6255,3
481,6195,4
481,14,4
481,1102,4
481,2755,3
481,1681,3
481,103,5
481,278,4
481,50,5
481,661,5
481,335,5
481,158,5
481,1886,5
481,4228,5
481,4881,5
481,6606,5
481,5752,5
481,5879,5
481,7027,5
481,7014,5
481,3133,4
485,5,5
485,495,5
485,2,5
485,24,5
485,21,5
485,27,5
485,18,5
485,23,5
485,570,5
485,1421,4
485,795,5
485,2193,4
485,350,5
485,1955,4
485,1184,5
485,2304,4
485,3255,4
485,7409,4
485,1657,3
485,6664,3
485,54,4
485,132,1
485,5294,4
485,9839,2
485,7262,5
485,76,2
485,10,2
485,1571,3
485,6042,4
485,3585,3
485,646,4
485,620,5
485,1314,4
485,2846,3
485,361,3
485,204,3
485,3092,4
485,6895,5
485,75,4
485,1457,3
485,2578,4
485,1329,5
485,130,5
485,264,3
485,401,3
485,1135,3
485,284,5
485,1250,5
485,129,5
485,4273,4
485,2544,3
485,66,4
485,8249,5
485,14,3
485,4973,4
485,80,5
485,8,5
485,101,5
485,29,4
485,154,3
485,125,3
485,248,3
485,353,3
485,530,3
485,855,3
485,773,3
485,71,4
485,32,5
485,3079,4
485,1714,5
485,118,4
485,3311,4
485,189,3
485,7,4
485,58,4
485,1622,5
485,65,4
485,3600,5
485,4418,5
485,2053,5
485,8309,4
485,1570,5
485,1664,3
485,249,5
485,238,5
485,62,5
485,368,5
485,480,3
485,7655,5
485,4,5
485,13,5
485,57,5
485,36,5
485,50,5
485,70,5
485,3127,3
485,138,2
485,79,3
485,95,4
485,531,3
485,468,2
485,317,2
485,741,4
488,109,5
487,119,5
487,2561,4
487,790,5
487,35,5
487,1133,5
487,733,5
487,57,4
488,173,4
488,14,5
488,55,4
487,1131,5
487,150,5
488,5809,5
488,597,5
487,3237,5
487,5273,4
488,3792,4
487,5,5
487,1184,5
487,462,5
488,316,5
488,2506,3
488,4016,5
488,103,5
488,225,5
488,7416,3
488,255,5
488,11,4
488,765,5
488,1079,2
488,284,4
488,1349,4
488,485,3
488,80,5
475,94,4
386,27,3
386,24,2
386,94,4
386,839,2
386,3398,4
386,1108,3
386,50,4
489,27,4
489,115,5
489,21,4
489,2,4
489,18,5
489,24,4
489,23,3
489,26,3
489,5,5
489,33,4
489,10,5
489,378,4
489,516,5
489,122,3
489,22,2
489,6299,4
489,3322,4
489,4842,4
489,148,5
475,914,5
475,974,5
475,360,4
475,6999,3
475,3400,3
489,829,5
489,1005,5
489,1928,3
489,9579,3
489,186,4
489,1537,3
489,4129,4
489,9280,4
489,916,4
489,741,3
489,7541,4
489,1957,5
481,439,5
367,663,4
367,4605,3
367,5556,2
481,9114,4
367,1487,4
481,879,3
456,2597,3
456,80,5
456,436,5
462,2508,5
11,587,3
11,1315,5
124,436,4
481,102,5
481,8817,5
481,4646,4
481,782,1
481,709,3
481,2328,4
481,626,4
481,5253,4
481,2722,5
481,602,4
185,5206,4
185,9748,3
302,708,5
302,1835,4
302,489,4
466,366,5
466,3643,5
466,7052,3
466,3791,4
466,409,4
466,9639,4
466,5615,4
483,5478,3
483,1928,4
495,249,5
495,587,5
495,424,5
495,1005,5
495,5,3
495,27,4
495,10,4
495,60,4
495,55,4
495,58,3
495,65,3
495,45,4
495,662,5
495,3966,5
495,172,5
114,11,2
253,1272,5
338,238,3
338,1620,3
338,3406,3
338,287,5
338,68,3
449,5643,4
449,1691,4
449,1679,3
449,50,4
488,568,5
77,80,1
77,6732,3
77,158,1
77,786,1
77,160,1
456,36,3
456,1096,3
456,736,2
456,126,1
456,236,2
456,7302,4
456,577,1
456,561,4
456,289,2
456,646,2
456,3123,4
456,249,4
456,1383,3
456,2695,2
456,241,3
456,90,4
456,278,3
456,50,3
456,1348,4
456,386,4
456,5809,3
495,2809,3
495,354,5
495,531,4
495,1544,5
495,8127,3
495,6180,5
495,8470,4
495,6042,4
495,820,5
495,378,4
495,1084,5
495,6326,4
495,212,5
495,9961,3
495,3141,4
495,3412,3
495,1970,4
495,3388,4
495,887,5
495,4983,4
495,9302,5
495,2403,4
495,883,3
495,2561,4
495,1980,3
495,1641,5
495,3127,5
495,514,5
495,7771,5
495,3076,5
495,323,4
495,867,4
495,1055,5
495,895,3
495,855,4
495,773,4
495,714,5
495,125,5
495,353,5
495,154,5
495,29,5
495,3237,5
495,860,3
495,177,5
495,8,3
495,28,3
495,21,5
495,18,5
495,23,5
495,32,4
481,133,3
481,116,4
481,271,5
481,117,4
453,36,4
453,637,3
453,523,4
453,6156,4
453,479,3
453,1432,4
453,28,3
453,160,2
42,651,4
126,3485,4
451,594,5
451,3,5
451,3753,5
451,4603,5
498,94,5
155,86,4
63,489,3
63,560,3
63,103,3
155,1420,4
495,476,5
499,50,4
499,278,4
499,85,4
499,5,3
499,1074,5
499,8,1
499,2,3
499,13,4
499,65,4
499,55,4
499,33,4
499,32,4
499,60,4
499,58,3
499,11,4
499,28,2
499,45,4
499,36,5
499,57,3
499,405,3
499,94,5
499,523,4
499,559,5
499,2600,4
499,1458,5
499,249,5
499,587,4
499,1255,5
499,6348,3
499,378,3
499,297,5
499,2172,4
499,2770,3
499,1704,4
499,1676,4
499,2552,4
499,3068,3
499,3202,4
499,5330,3
499,3600,4
499,4517,4
499,576,4
499,895,4
499,1005,2
499,436,4
499,1239,4
499,8079,5
499,304,2
499,476,4
499,109,3
499,736,3
499,829,3
499,1364,3
499,258,5
499,959,4
499,54,4
499,416,4
499,3613,3
499,410,1
499,1664,2
499,7826,2
499,179,4
499,2252,1
499,398,4
499,7522,4
499,8221,4
499,626,3
499,5253,2
499,241,4
499,386,4
499,792,4
499,6395,3
499,296,5
499,1635,5
499,6632,4
499,29,4
499,154,2
499,125,3
499,248,2
499,530,3
499,770,2
499,839,1
499,773,4
499,230,3
456,59,4
499,3595,4
499,508,4
499,1096,3
499,323,4
499,117,5
499,4236,4
499,95,3
499,184,4
499,335,5
499,178,3
499,2579,3
499,68,4
499,7,3
499,388,4
499,272,3
396,1421,2
396,3560,3
396,64,2
401,157,5
367,284,5
367,1250,2
367,9178,3
367,1571,3
367,2328,4
497,219,5
497,37,5
497,1106,5
497,177,3
497,4394,4
497,58,5
497,71,4
497,2555,4
497,4047,5
497,7145,4
497,8662,5
497,116,5
497,1622,4
497,1580,3
497,204,4
497,361,4
497,160,4
497,83,4
497,1477,4
497,659,3
497,508,4
497,436,5
497,410,3
497,6274,3
497,138,3
497,5101,5
497,559,3
497,43,3
497,2314,5
497,736,4
497,131,5
497,32,5
497,4,5
497,268,3
497,113,5
497,5,4
497,8,5
497,709,4
497,26,1
497,28,3
497,119,4
497,63,3
497,2643,4
497,100,5
497,14,4
497,13,4
497,7810,3
497,316,4
497,374,4
497,129,4
497,1739,3
497,1570,3
497,181,5
497,217,3
497,663,3
497,9204,4
497,1055,5
497,284,3
462,1155,5
462,3084,4
207,474,3
207,8707,3
207,120,1
458,959,2
458,79,3
458,341,2
458,181,3
458,495,4
458,483,3
458,8,2
458,672,3
458,671,4
490,4103,4
490,8446,3
490,8781,3
264,6732,4
490,7471,3
490,8349,4
490,9731,3
490,5206,3
490,8474,3
490,7426,3
264,160,3
264,573,2
490,1570,5
264,590,3
490,65,4
490,405,4
490,2172,3
490,1704,4
490,2098,4
490,1074,4
490,1676,4
490,2552,3
490,3202,3
490,5330,3
490,3600,3
490,9972,3
490,4517,3
490,490,5
490,1265,4
490,386,4
488,100,5
488,6777,3
488,2798,3
488,767,4
488,194,4
488,180,3
488,606,4
488,426,5
488,378,5
488,374,5
488,3696,4
488,130,4
488,264,3
488,1031,3
488,405,5
488,65,5
488,54,5
488,45,5
488,1154,5
488,866,3
488,929,3
456,94,2
420,523,3
420,646,3
420,357,2
420,28,3
420,114,2
420,138,3
420,132,1
503,238,3
503,38,5
243,2770,4
311,1381,3
449,4163,4
449,2794,4
449,8859,4
449,2266,5
415,737,5
415,6503,3
415,1789,4
415,443,5
415,541,3
415,2456,2
415,564,5
506,8,5
506,4,5
506,5,3
243,1392,1
345,417,5
404,1598,3
404,6928,5
404,1432,4
404,6225,3
404,4733,4
404,4684,5
404,479,5
404,301,3
404,4605,3
404,508,1
404,977,4
404,618,5
404,9732,4
506,26,4
506,736,3
506,198,4
506,523,5
506,117,4
506,45,2
506,32,4
506,160,1
506,29,3
506,125,5
506,118,4
506,13,3
506,55,4
506,6629,3
506,196,5
506,113,4
506,65,5
506,5906,4
506,154,2
506,2240,4
506,28,3
506,14,3
506,9024,3
506,8309,3
506,4999,3
76,635,5
76,2302,1
76,63,3
76,35,3
506,7429,3
506,116,2
506,1885,4
506,887,1
506,497,3
506,297,4
506,158,4
506,204,3
506,715,4
506,1580,2
506,390,3
506,70,5
506,271,4
506,119,3
506,388,4
506,27,4
506,21,2
506,2,3
506,24,2
506,23,3
506,18,4
506,5456,3
506,6745,2
506,1714,3
506,848,3
506,109,4
506,37,5
506,248,4
506,530,3
506,87,4
506,130,2
506,361,3
506,89,5
506,6119,2
506,57,4
506,773,4
506,298,3
506,293,3
506,707,4
506,321,5
506,935,1
506,375,2
490,7,4
490,33,3
490,101,4
490,26,1
506,1785,1
506,103,4
506,178,3
506,77,4
506,853,4
506,4236,3
506,353,4
506,1038,3
506,114,4
490,1597,4
490,5057,5
490,177,4
490,19,5
490,155,5
490,161,5
490,8,4
490,264,3
490,130,4
490,3764,3
322,5157,3
490,68,3
490,1392,4
490,6475,3
490,658,4
490,55,4
490,1677,3
490,1342,3
490,429,3
490,1343,3
490,168,3
22,8302,3
22,9575,3
475,499,5
423,1691,4
423,3755,4
511,332,3
511,292,3
511,602,3
511,542,3
511,160,3
475,177,5
511,179,3
511,107,4
511,2408,1
511,7326,3
511,540,3
511,4189,2
511,500,3
495,416,5
495,373,5
495,2620,5
495,184,5
495,158,5
495,8492,4
495,8168,4
511,7372,4
511,7292,4
495,3381,4
63,778,2
506,111,3
511,738,4
511,1373,3
511,461,1
511,651,3
511,97,3
511,387,3
511,1885,3
511,839,3
511,93,3
511,639,3
511,361,3
511,353,3
511,6898,2
511,248,2
511,204,3
511,390,3
511,706,3
511,9800,3
511,1108,3
511,792,3
338,3643,3
338,284,3
338,664,4
338,2229,1
511,75,3
511,95,4
511,590,4
338,306,3
338,520,5
511,7928,4
506,60,4
503,5734,3
475,1620,4
475,1868,4
475,160,4
475,560,3
475,172,4
475,1393,4
475,520,4
475,430,2
475,1270,3
475,380,4
475,4441,4
475,3124,4
475,4336,5
332,766,2
332,8074,3
332,4874,4
332,5398,4
332,5993,3
332,9213,3
332,7660,4
332,6411,4
332,4574,3
332,3672,3
332,1199,4
332,982,3
332,122,3
332,335,4
332,881,5
332,1924,4
332,14,4
332,743,3
332,937,4
475,43,3
332,2595,2
512,1672,4
462,7,5
462,129,4
462,1042,3
462,337,5
462,9768,3
462,593,5
513,23,5
512,1969,3
513,664,4
462,189,5
462,408,4
513,4,5
513,27,4
513,21,3
513,2,3
513,18,5
513,24,5
513,287,4
513,65,4
513,26,4
513,10,5
513,58,5
513,495,3
513,35,3
513,100,4
513,7,4
513,662,4
513,150,5
513,50,5
513,19,5
513,57,4
513,122,5
513,5,2
513,28,3
513,225,5
513,1526,2
475,614,4
513,9995,2
513,2368,2
513,2015,2
513,1566,2
475,9114,4
475,682,4
475,194,1
475,727,4
475,264,3
475,494,4
475,9645,4
475,6184,3
475,95,4
475,4939,4
338,350,3
338,180,4
338,95,5
475,1624,4
475,1571,4
475,2328,3
475,1250,3
475,284,3
475,4,3
475,1055,4
475,323,4
475,3913,4
475,2926,3
475,7810,3
475,1135,4
475,959,3
475,374,5
475,1449,4
475,113,4
475,8,3
475,2131,4
475,54,4
475,751,3
475,599,4
475,479,3
475,570,3
475,5,4
475,1681,3
475,3310,4
475,9303,3
475,354,4
475,189,4
475,13,5
475,14,4
475,2584,4
65,167,5
65,10,2
65,405,5
495,701,5
495,1492,4
495,6022,4
495,9620,5
513,468,5
513,270,2
513,408,5
513,130,3
513,219,3
513,138,3
513,43,5
513,42,4
513,29,5
513,93,5
513,531,3
513,113,3
513,76,5
513,103,3
513,461,5
513,63,5
513,116,4
513,559,5
513,540,5
513,301,3
513,426,5
513,959,3
513,189,5
513,133,5
513,289,2
513,316,1
513,155,5
513,1877,5
513,1096,5
513,117,5
513,958,5
513,184,4
513,416,5
513,373,5
513,158,4
513,561,5
513,296,5
513,245,5
513,2049,5
513,1825,5
513,157,5
513,544,4
513,4014,4
513,321,4
513,1186,3
513,387,3
513,456,4
513,1584,3
513,125,4
513,715,4
513,1580,4
513,427,3
513,2240,3
513,298,4
513,453,5
513,905,3
513,102,4
513,1258,3
513,75,3
513,59,5
513,999,4
513,2976,5
513,4042,5
513,1590,5
513,545,3
513,5114,5
513,5860,5
513,549,4
513,1144,3
513,72,4
513,390,3
443,662,4
513,325,5
513,5051,3
513,335,5
513,730,3
513,3657,5
513,3580,3
513,596,2
513,833,4
324,545,4
516,914,4
516,7149,3
516,8165,5
516,2259,5
516,424,5
516,2616,4
516,3006,4
516,5630,3
516,3884,3
516,7603,3
516,400,4
516,1142,4
516,1620,4
516,974,4
516,5326,4
516,1915,5
516,432,4
516,1090,4
516,94,5
516,60,4
516,887,5
516,1881,3
516,5055,4
516,693,4
516,4733,5
516,4336,5
516,520,4
516,9691,3
516,3247,4
516,3246,4
516,4,4
516,360,4
516,487,3
516,637,4
516,1117,4
516,196,3
516,5,3
516,65,3
516,14,3
516,28,4
516,50,4
516,516,4
516,820,4
448,114,3
516,5332,3
516,180,5
187,81,4
338,55,4
475,592,5
475,4015,4
448,289,3
448,138,3
386,778,2
448,782,2
448,172,4
448,2561,4
448,1305,4
448,113,4
448,65,4
448,401,3
448,5,4
473,1758,5
473,212,3
473,2013,4
473,3412,2
473,118,4
473,1714,3
473,848,3
473,1458,4
473,3802,4
473,38,3
473,270,4
456,1373,3
456,408,3
456,969,1
456,6069,2
15,55,4
462,2761,5
448,8856,5
481,5972,5
517,8,4
517,4,3
517,13,5
517,101,3
517,14,4
517,55,5
517,115,4
517,60,2
517,36,4
518,42,3
518,236,5
518,8,4
518,4,5
518,5,2
518,13,5
518,101,4
518,65,4
518,14,5
517,65,3
517,405,3
518,10,4
518,55,4
517,2172,4
518,32,5
517,1676,2
518,58,4
517,1074,5
518,344,3
518,28,5
518,516,5
518,483,4
518,287,3
518,405,5
517,297,3
518,687,4
518,2174,4
518,366,4
517,94,4
518,7738,5
517,3068,5
517,1570,5
517,1739,4
517,92,4
517,495,3
517,127,3
517,95,4
517,284,4
517,557,5
517,879,5
517,45,2
517,1392,4
517,3598,3
517,1571,1
517,173,4
517,546,4
517,5330,5
517,264,3
453,1679,3
453,387,3
453,248,3
453,530,4
453,456,3
453,29,3
453,715,4
453,1580,4
453,125,2
453,427,3
453,839,4
453,773,3
495,959,5
495,1135,5
453,54,4
316,495,3
519,913,3
519,1701,3
516,2143,4
516,354,3
516,301,3
516,32,3
516,416,4
516,699,4
516,1938,4
516,158,3
516,3351,4
516,298,4
516,191,5
516,1265,5
516,828,4
516,2514,3
516,4634,5
516,1015,4
516,3930,3
516,4332,4
516,977,4
516,1191,3
516,2931,5
519,398,4
519,79,2
519,341,2
519,824,2
519,531,1
519,646,2
519,1664,3
519,1486,3
519,8611,3
519,3597,5
516,1886,3
520,310,2
520,238,5
520,1102,3
520,3856,2
516,576,4
516,1367,3
519,5627,4
521,8,5
521,4,4
521,5,5
521,13,4
521,101,5
521,26,3
521,65,4
521,55,3
521,32,4
521,344,4
521,92,5
521,662,3
521,483,3
521,1392,5
521,1500,5
9,916,2
9,46,3
522,1312,3
522,6045,5
522,1214,4
522,959,5
504,11,5
504,7684,5
504,7025,5
26,3417,4
26,2419,4
26,5399,5
362,1411,3
386,23,3
246,2425,3
131,489,2
516,173,4
511,9686,3
511,1261,3
330,2129,4
330,353,4
520,122,3
520,516,5
520,306,4
520,304,4
330,828,4
520,669,4
520,94,5
520,6096,2
520,186,3
520,33,4
520,111,2
143,44,5
143,686,2
143,1414,3
143,25,5
